-0.923356,-0.266309
-0.926019,-0.268724
-0.928707,-0.271212
-0.931419,-0.272243
-0.934141,-0.273968
-0.936881,-0.274256
-0.939623,-0.277709
-0.942400,-0.278502
-0.945185,-0.280355
-0.947989,-0.284173
-0.950831,-0.285775
-0.953689,-0.287036
-0.956559,-0.288782
-0.959447,-0.292254
-0.962369,-0.294341
-0.965313,-0.295668
-0.968269,-0.297576
-0.971245,-0.301123
-0.974256,-0.303975
-0.977296,-0.307542
-0.980371,-0.310913
-0.983481,-0.313909
-0.986620,-0.318066
-0.989800,-0.321025
-0.993011,-0.322869
-0.996239,-0.326250
-0.999502,-0.329663
-1.002798,-0.332097
-1.006119,-0.335515
-1.009475,-0.337902
-1.012854,-0.339155
-1.016245,-0.343516
-1.019680,-0.347514
-1.023155,-0.349878
-1.026654,-0.351062
-1.030165,-0.354598
-1.033711,-0.357442
-1.037285,-0.361841
-1.040903,-0.364493
-1.044548,-0.368742
-1.048236,-0.372356
-1.051959,-0.377216
-1.055731,-0.379918
-1.059531,-0.382958
-1.063360,-0.386205
-1.067222,-0.390300
-1.071125,-0.394496
-1.075070,-0.397965
-1.079050,-0.401105
-1.083061,-0.403289
-1.087094,-0.406813
-1.091162,-0.410342
-1.095265,-0.413478
-1.099400,-0.417058
-1.103571,-0.419409
-1.107765,-0.422673
-1.111992,-0.424907
-1.116241,-0.428707
-1.120528,-0.432220
-1.124850,-0.435017
-1.129200,-0.438159
-1.133582,-0.440479
-1.137986,-0.444312
-1.142430,-0.447329
-1.146903,-0.449711
-1.151400,-0.452457
-1.155925,-0.456056
-1.160485,-0.458891
-1.165074,-0.460455
-1.169679,-0.464411
-1.174323,-0.468539
-1.179008,-0.471906
-1.183727,-0.475476
-1.188482,-0.479810
-1.193280,-0.481822
-1.198098,-0.484944
-1.202948,-0.489496
-1.207843,-0.492750
-1.212770,-0.496724
-1.217738,-0.499984
-1.222737,-0.503857
-1.227776,-0.507193
-1.232848,-0.508570
-1.237934,-0.510897
-1.243043,-0.513179
-1.248174,-0.517773
-1.253352,-0.522181
-1.258574,-0.527322
-1.263847,-0.532361
-1.269171,-0.538175
-1.274553,-0.541452
-1.279967,-0.543946
-1.285406,-0.547307
-1.290879,-0.549724
-1.296377,-0.552783
-1.301905,-0.555473
-1.307459,-0.558807
-1.313047,-0.562646
-1.318674,-0.568333
-1.324357,-0.572904
-1.330086,-0.577851
-1.335865,-0.582112
-1.341686,-0.584939
-1.347535,-0.589494
-1.353430,-0.593326
-1.359363,-0.597976
-1.365343,-0.601717
-1.371360,-0.604790
-1.377408,-0.610401
-1.383512,-0.612639
-1.389639,-0.616278
-1.395801,-0.621740
-1.402019,-0.626976
-1.408288,-0.631460
-1.414603,-0.635520
-1.420958,-0.640792
-1.427366,-0.646491
-1.433831,-0.651460
-1.440346,-0.656693
-1.446913,-0.661905
-1.453532,-0.667664
-1.460208,-0.671766
-1.466926,-0.676248
-1.473689,-0.678119
-1.480470,-0.682124
-1.487291,-0.686921
-1.494160,-0.690015
-1.501060,-0.694987
-1.508010,-0.699902
-1.515009,-0.704758
-1.522057,-0.709421
-1.529151,-0.713636
-1.536288,-0.719246
-1.543480,-0.725469
-1.550735,-0.729133
-1.558026,-0.734528
-1.565371,-0.739523
-1.572767,-0.745458
-1.580221,-0.750736
-1.587729,-0.756153
-1.595290,-0.762164
-1.602912,-0.767427
-1.610586,-0.773400
-1.618320,-0.777880
-1.626099,-0.784371
-1.633942,-0.787616
-1.641819,-0.792878
-1.649747,-0.800616
-1.657754,-0.807334
-1.665827,-0.815027
-1.673977,-0.819650
-1.682174,-0.825258
-1.690426,-0.831489
-1.698741,-0.837382
-1.707115,-0.842803
-1.715543,-0.849738
-1.724040,-0.856516
-1.732605,-0.860940
-1.741215,-0.867337
-1.749888,-0.873928
-1.758628,-0.879709
-1.767425,-0.886400
-1.776289,-0.893320
-1.785222,-0.897873
-1.794201,-0.903931
-1.803240,-0.911404
-1.812354,-0.917206
-1.821526,-0.923068
-1.830757,-0.930224
-1.840059,-0.937506
-1.849434,-0.942885
-1.858863,-0.947218
-1.868335,-0.954248
-1.877877,-0.961029
-1.887488,-0.967804
-1.897166,-0.974582
-1.906912,-0.982335
-1.916735,-0.987745
-1.926612,-0.995057
-1.936563,-0.999741
-1.946560,-1.007551
-1.956636,-1.015262
-1.966788,-1.022868
-1.977017,-1.029759
-1.987315,-1.036357
-1.997678,-1.043909
-2.008117,-1.050234
-2.018620,-1.058903
-2.029209,-1.067186
-2.039881,-1.074668
-2.050627,-1.080006
-2.061427,-1.089007
-2.072317,-1.097266
-2.083290,-1.105755
-2.094348,-1.113551
